"Path","Hash"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\__pycache__\utilities.cpython-313.pyc","287EA4D7E4B91C50879B261801799CA28796F104AB3CCA705A86A8EA720182B4"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\benchmarks\__init__.py","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\benchmarks\__pycache__\__init__.cpython-313.pyc","CF54E489EB10458FD7B288E3A49993A5FD7AB3E8ED2A5A6C1F28572BA26D9C8F"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\benchmarks\__pycache__\bench_matrix.cpython-313.pyc","4DE5BDCE9F67523FEE664250165C831156E86AF7B0B03D5626E171EB4DC3AE20"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\benchmarks\bench_matrix.py","BC632583EDA29767057805AB7F4349EA9CCF5F761DDD940CC45810E2AE482D01"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__init__.py","20CA97092B0F874569FCC0BD1D94EE740E4318CE1606AFF207E06CB746B3C8CF"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\__init__.cpython-313.pyc","6E012B1B0867B59D635779AAD69AF01276B609482E988D4FDD17981F89D26F85"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\_shape.cpython-313.pyc","1D57BC7B4B4A7468E81FB3CB57D07DD0ED38036E350D54E24A8B8C2FEB389D91"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\adjoint.cpython-313.pyc","D76D202D1A16CDC0BF70E4E98994BCDAA366D38F1D080DD1AAD1DDC366570410"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\applyfunc.cpython-313.pyc","61B608A644ACBC62F8F703F6B25CBA11CC8E24D67C861D67540E5802C0E5B819"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\blockmatrix.cpython-313.pyc","5E96B0A6CD21B2F1108315FD3356C84196A5496DA61DD6C6B63787480EA26549"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\companion.cpython-313.pyc","A32B2FB9416B9B7F1849A499546EF086CBC907657389104567303C21A17B06AE"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\determinant.cpython-313.pyc","09DA10B43ABB18A5A7CCF81E48C25D06B92311273402463062CCEB04F7689BE1"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\diagonal.cpython-313.pyc","9D738EC6BDBE60F713BEAE4000BEAFB3A5918DA2203816D4D94B51211B50B31A"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\dotproduct.cpython-313.pyc","D0A42B06667EAA08A7A443749D0FD5B0D9B6EEB07A8CAF3585D425B470E43E0E"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\factorizations.cpython-313.pyc","B24D4A91B2DD185D8988D7880553E48FE862DFB38CF25AB5D1ED3BAD932E802D"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\fourier.cpython-313.pyc","07D8DBE6B15E05D0BEAB9FE7A1802CDD20A8B37E5D73A995A617DB0E3447440D"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\funcmatrix.cpython-313.pyc","ED8FF426BBF38EAD42B2887461B6CD53FA90EB117F85B0148C6B3701D1DFC7E5"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\hadamard.cpython-313.pyc","AF4AA00F539DB5FC49CF2580D743353149F3A4960276DC9495B018EBE6E58988"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\inverse.cpython-313.pyc","D976ACF82991C7FE6D71EE3CF4CB0D2AACE7F5462711B3B5A88C7BF6311EF6C2"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\kronecker.cpython-313.pyc","E1854774E504E1D98997936AFF60FE296054E1ABDDBA88424CFF899DE1BE4CAD"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\matadd.cpython-313.pyc","A7E718699D992B70014730B959CC89B8C72ECA475433E908D00FB9CAED8642CF"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\matexpr.cpython-313.pyc","39B74FE1B71BB3AA7B6A74B8AD042820D2E1B8B6E67A95E89D3C18ADFEE7867F"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\matmul.cpython-313.pyc","9650214FA7EA3DD43101C44B02FC31051709D1E32F1A1C3E5436BF08180DF9C3"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\matpow.cpython-313.pyc","70A844CF4CCD07654681DF8763601014D59E8C5199AEDB4D78584080988CDC75"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\permutation.cpython-313.pyc","5E445E2C883FD30426819B0499A335F93E677189AFFD280BC7DBEE4D30F1824D"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\sets.cpython-313.pyc","BD28013FCD87DDC71F185BF97BE23CCDD26E931EFCA003C4E1D019549CA91A95"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\slice.cpython-313.pyc","C4905813C0278ECBFCB8AEF53F04F3C13994CDEA4633D7793FC8806C407D9FF1"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\special.cpython-313.pyc","CC79365E606E4AD372982A889FF33460610ED7ED6A29820995918CCC9B75D7C1"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\trace.cpython-313.pyc","E1A3B975BDA590C280EC5A177749A05245EAEA28FB24CF5495EA27E8B300ABB9"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\__pycache__\transpose.cpython-313.pyc","D09F80D6D4D23734F3B165D5FACD807A8D00205277EFC0FB9F32ED6B58A5DEA6"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\_shape.py","4F2412C06C78D5A68CC8062CE50EC4AFA6AD29501D58AEC327A60856C8840198"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\adjoint.py","1D5E0E2168264B67FFD7FE0F1D1850A60366289542A17D1EC879AB33A81F3798"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\applyfunc.py","F2C7295A3669EF2CEEBD436BD26C4DD372A0C93CCB45AE4D90697DB3CD583E06"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\blockmatrix.py","4CF4756434D2CD51AD4FE428DB75CDCE39C3565D49B3C3428BFDAA5777D003D5"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\companion.py","95750945B8D047A7B599D1D0749C0D2095CC5BCD1798A6CE56A36F5178C1E7B5"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\determinant.py","47241781482A264BFFAEF50FAE7D7FACE638E70CE9E73607E9939FF52F0D2BCB"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\diagonal.py","5C75A84FE26FE50C0956C18D6DFC479CD1B6B3280FCB509E47FB7ACEBF285283"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\dotproduct.py","B0A75487054A4C1DCB12F77CC4CC020DEC4DA10D43CF8DC3098B269B7530156C"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\factorizations.py","CC5363301B09AA1B087030FC31EE16F3E43E4D5F3D5A9B5F1B70DDF722BFB4F1"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\fourier.py","76F69FB6007D8E0911FFC113CA1CF254BB5FD5926EFF0402F996E94D83176461"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\funcmatrix.py","ABA47BE702E7D14755E3125D54952B35AA1F5759357A05CB2D074179970FB626"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\hadamard.py","7DE5D2672D2F6EAC53CE0D0978B9A449E8221784F6BF974E75CBF45107332B7F"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\inverse.py","E14C201D64881E012828E9E239B90294C60DF43ACEDB1372BCE4954E85D2A63F"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\kronecker.py","933087A970ED71919540F967E76D657CDE6B79D3708FA2235C9C236EFFC39218"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\matadd.py","D0C49A9DA9751CA544B82044A5E84AC1F517E1FB8CF54332E858361F99E8034B"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\matexpr.py","9DF57D3210CD051F4790E3FBCE85CEB6FF70591E0E17135CCE9AE29384B7521F"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\matmul.py","9FD2DCAE0628121110BAADA1B402C7B9BA0858DD29F0FFF795974A368F7645FD"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\matpow.py","A6EB98078F70AF55B3171853F437135AD1766C60C559C6C9EE8875E004D0011B"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\permutation.py","5DEEF23B1F8481E0FA26BA967382FE02974DFB766257C5D2FCB40F99CD65846C"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\sets.py","DF36AC7BFAC39F641D6971135FBF018247CA8967110BB166C158E3214F9699D6"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\slice.py","68D758D44CB854947E502BE83915F6921D83980E908CEA7EC1A10DBD683C5951"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\special.py","872C24CA03908DC2441909F67C6E1D17CA14A972F7378D94D53C5B749AF8FBA1"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__init__.py","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\__init__.cpython-313.pyc","793FC402BFD47DDF5989CBB54E4F762222409BABF1AA6EEA52C82B7660AE92BA"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_adjoint.cpython-313.pyc","6C9D3A598099AEAF4D81703AF6887EADC78375CE9E809D1EBF5583CBE4C1B40B"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_applyfunc.cpython-313.pyc","E17BF88BA40A0E9DD7F933752306B4F11F4C46514FDA96D0F1421D959A52DC52"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_blockmatrix.cpython-313.pyc","96BD77186B7CE6D0D81139C9F031EAADE851E246069CA705401813E4D169BD33"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_companion.cpython-313.pyc","8E84A03BDC48FF39ACD7644125C93EE6F6AD40BDAC75362974EC3871FBA0745E"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_derivatives.cpython-313.pyc","E181884F923CE2323CDBF37149218A99B2B56265189E3F0560AB5DAECDBF345E"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_determinant.cpython-313.pyc","27C93626E20472595C0056733168E0A29D13E84544CDA8D98C19F999F25D6356"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_diagonal.cpython-313.pyc","5D12F26D777139B8CC9567E8730D32623B9082B927FA5696642C2428601ED8F4"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_dotproduct.cpython-313.pyc","34C6EFEEA79B94E4CBF07B09DFADD7801184813E61419D3DF8FB46873A1A4450"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_factorizations.cpython-313.pyc","B70421EEC0E83EF0445961A6C36BB2B037669AACB02ED077CAD05FDE2D47C636"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_fourier.cpython-313.pyc","21CFD0975C31836308FB587C5C7A449C33D306027534E8082231789A3D13478A"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_funcmatrix.cpython-313.pyc","B84B6594B5611E139A27D9189FC89E9B629E4AD88205CEEF49C087A419D8FE19"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_hadamard.cpython-313.pyc","46FB348BDCFAE5A19BC1AE858A987745D22B742739A1301E016A519CFCC75B4F"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_indexing.cpython-313.pyc","B6031CB4FB21761FEF7EE75BBAF3FE867322164F47BFDA7B304C01DC7E27CE87"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_inverse.cpython-313.pyc","95367D165CEC1B618B4144EEE1AEF76A51089877D6C70063BA1651E7DDF6B75E"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_kronecker.cpython-313.pyc","0EA730ADFE4C2A3431994792AEAA6B4984EF3334F08C23D29507358DF5D778EC"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_matadd.cpython-313.pyc","BD4A42780B89913020CFBC97DD7944D5995D5C7A7564B1228424699853D46F1C"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_matexpr.cpython-313.pyc","76068BC31F5C9D3254C1C1E632CCD385FC5002D38616657FDA9A9EB6B30D090A"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_matmul.cpython-313.pyc","E1D1B3BC6044AD69C2DBE7F892D68FB2F496FD351094045824741A304ADF8821"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_matpow.cpython-313.pyc","8375FD9ACD62F20B0123424CA1002A9CD2674D1ED3BAE2AB8536378871B26BD2"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_permutation.cpython-313.pyc","A01074555B45D8769D34B566DB1B9C7EA42E6E829134B8E05566105C9FDB9063"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_sets.cpython-313.pyc","ECC211EED2ABE9CCCB00B7F48A245294E569EBB1A08808098AA924FCF3F74AAD"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_slice.cpython-313.pyc","E60D647BB0DC0C51F1829E0688E70AC6E16D671E243D8A2AE9D5ADF810564654"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_special.cpython-313.pyc","3B6072E5DFDD6BA18B437BF9FFC33FF768BDAE62E8224F3B0967C3B821AC427B"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_trace.cpython-313.pyc","70749F83A3ACE22404305367C4860A2B46BB707D0D609F7B235D73C5472DFE64"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\__pycache__\test_transpose.cpython-313.pyc","26143F387C43DFF04DD62086403CA948C2F645F176642768AF40525030728B7F"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_adjoint.py","73139CDF7E3235223D31ACE11BD1D3F2CD4E0978E40D6AF7663D899F21D2DD9E"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_applyfunc.py","9B14C96A807865EE74964FB64E0568A66AEB6EE41B12A52C6707372B51FCC3E4"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_blockmatrix.py","00D351EDED9E88622F69B30D7B3C515738A9980F285309834EB053CF900B3335"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_companion.py","2DA9BAAFE7123A8923852949C2CE792AAFA02F9FE91DF795FD7BAF9A7E4F9115"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_derivatives.py","F6605E6806435FBF896D8B3AB4C0A536E183CA011354DFDD0974A51E6C808708"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_determinant.py","252829B4BCFD28D0B8FD7DBBAA7B85ABEAEC7201E4EB5E38B394C4510A4BC6BD"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_diagonal.py","DCBE95B3F62BDFA6BC76022A01E21C3447F4C5C5727B21A100D36ED1D948A702"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_dotproduct.py","664BF637AA113E6D3EB0DE0F170B1516B33963FAAFE31DA05AA410403F3A8416"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_factorizations.py","E943C0FD48422F924F6DA40239AB4C9F18469D0F9A20799BDE55EA6F0AD2A081"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_fourier.py","D1E0FAF5F6A81D705CB90EE0D90DF57EAB3E83247F5DF7BE82FFBB0D784987F7"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_funcmatrix.py","B8DF6BD0408C201AAC23339ECE0FE7F6E0D836CE9E6D84BC61FE727B15239803"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_hadamard.py","AD1D25D61A30AC8F126893A72DBD1FB025D2E5C231D6BCDA8701537C695DA776"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_indexing.py","C306106BB2CD9738410397D4E7480FC84F1CA9A25FD2CDCEEF43D4C7878D0840"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_inverse.py","9F8830BFE187D0B3D7643560CC4074940FDF93C3263452BF0553496F414451F6"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_kronecker.py","7B91FA6AFDE2A0E9FC8E48F20C1AD3DCD1260A4C876CDE991073A5C81F4E60B9"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_matadd.py","5357CBE582CFFDC6043AC762DAE6861ABCE6F2A3AC29C5E7EBD042D5457A44C3"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_matexpr.py","A50931862F289050DB17A51E6BE75B791AE335F9A573A9F325D217389C40A942"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_matmul.py","DA87D2E181C721C23D0DA999354FBC4610504E736882A1A49CAC6A9322973BC5"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_matpow.py","7516F0BD9DEFC709EAC34F659D1A8EBB8EF97F8EB10CF368ED5DE873577F3F65"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_permutation.py","F770AA8E3DA4DDAA11DDAC8C24B74951AE61D6EF3B6D14714F723C078150B2F5"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_sets.py","0DF1467BA5B5A6952CE9B828DEF0770D226F15E9AB4FAF2CD05DD06F2A082621"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_slice.py","0BB386010413CF4619C5909AEE0D26F3FD01AAAF2368F45ADB6247552A8AEED6"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_special.py","32183BD6F9E38DBE1F9B48D98230E8596F2B0093017A1F1A0C233BE608C4A4A4"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_trace.py","7D196BC3D09F74EDF3DD22384D06F57C251BFF35409DD6EDC8E12B11E093090D"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\tests\test_transpose.py","3F7C0F3D1CB02A7AC0A695FA82CB200FAEAFD1121CA25C6A0E409A28618F55C3"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\trace.py","B24AF9DCBBECB4B579620F6191A45BD325AB4DDC42F6EF791BE63321CF34693B"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\expressions\transpose.py","4064356E0AAF62644DB3A422568961B4595B96E3D8A705B750DBE445952A5075"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__init__.py","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\__init__.cpython-313.pyc","8DF86EA489FD7CD9FFF5B336929B975A6E8819F9C213F9BB13BF9443AE526E83"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_commonmatrix.cpython-313.pyc","FDCB4E4CC0792AA9C63F164C99E72E0EAF26E7D0839A7395CD8AD6BE22B721AA"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_decompositions.cpython-313.pyc","D53635BC4FA51982E44A1D9F812C27068EF4B093DC432675589F7FC6DA2ECD17"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_determinant.cpython-313.pyc","88FDC4285A46438B4FF9D0D6B33DDD9C9EE05BF58D7071E48E504FF9EE7E79BC"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_domains.cpython-313.pyc","9CC1E7FB2B9414473BD7377EFBE9F7E350629CC90CE1C6130B52EA3A76353177"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_eigen.cpython-313.pyc","528111DE75F159F1DD438492A6BA9BE36B72136BE9A78B05B574A18C9CD42DA8"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_graph.cpython-313.pyc","883B70EE30B49E931ECCE695B656186908AE33CAA15911F427E662DAB0BF1E15"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_immutable.cpython-313.pyc","D4EE17B1A0BF4B4241E3EF7227C63A02D0A07EB614E382EB167BE16DBB5DA94A"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_interactions.cpython-313.pyc","F8052511B19FC361A7EAC165F53572A6C577DFF27418EAAC1AFC7F9AE2787955"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_matrices.cpython-313.pyc","6E43EA4497B87AFF0B7ED62EB154F06F999216CDA5E3C4F348A7AE4A822AB0CF"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_matrixbase.cpython-313.pyc","61F904AF4808185D5A8DF42AF4D1B50AC0482F1B4C728C123B437E710323062B"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_normalforms.cpython-313.pyc","3A83B4D832B41CBBCA326F207BF165F5CCE961CEDCA010E24A85750FF94C9B2F"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_reductions.cpython-313.pyc","3117FA196B275CBE115E6F53D7A3886CDCA980F8B67B0F3DBFEBF42596D2CBDC"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_repmatrix.cpython-313.pyc","EBB06E1D5AE45E32A5594E5B9FEEBD00B8926910CDFFE7AB711E7B3DD43838D9"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_solvers.cpython-313.pyc","E0A796B5C370FA6E3ACD53170C038D2CE202685BA19C838D8A47C045AD6E5ECE"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_sparse.cpython-313.pyc","A69A2E5E43E3CDEB6EDE8F420C3644E94E812DC06EECA11CD0A6D8FA0110014E"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_sparsetools.cpython-313.pyc","FEDD2B9EF60CF858F82B274051AF50FFC2317377A23194489BED48B9F555F7AD"
"venv_ONEDRIVE_OLD_DO_NOT_USE\Lib\site-packages\sympy\matrices\tests\__pycache__\test_subspaces.cpython-313.pyc","18063E3867646AF95ECC87D8AF88E60E211950127B13CDB43E1D1263DDB9EE41"
